# File: A54.CalPrice_trn.csv
# Title: Prices by service in the base years. Used to calibrate sigma parameter
# Units: 1975$/unit
# Source: GCAM v6.0 output
# Column types: ccnnnn 
# ----------
region,sector,1990,2005,2010,2015
Africa_Western,trn_pass_road_LDV_d3,3274.894,7112.27,8509.962,13017.481
Africa_Western,trn_pass_road_LDV_d4,4158.479,9031.202,10805.453,16528.25
Africa_Western,trn_pass_road_LDV_d5,5161.031,11208.518,13409.794,20510.95
Africa_Western,trn_pass_road_LDV_d6,6020.599,13075.285,15641.75,23922.91
Africa_Western,trn_pass_road_LDV_d7,7725.248,16777.38,20069.97,30694.81
Africa_Western,trn_pass_road_LDV_d8,10519.736,22846.34,27328.87,41795.03
Africa_Western,trn_pass_road_LDV_d9,14995.701,32567.01,38954.91,59572.45
Africa_Western,trn_pass_road_d1,3252.22,7063.05,8347.92,12583.41
Africa_Western,trn_pass_road_d10,77953.4,169296.3,200160.5,301858
Africa_Western,trn_pass_road_d2,5471.29,11882.35,14045.07,21173.38
Africa_Western,trn_pass_road_d3,8180,17764.97,21003.96,31674.1
Africa_Western,trn_pass_road_d4,10372.3,22526.2,26633,40162.6
Africa_Western,trn_pass_road_d5,12915.52,28049.4,33161.6,50005.1
Africa_Western,trn_pass_road_d6,15239.4,33096.3,39123.4,58986.7
Africa_Western,trn_pass_road_d7,19347.85,42018.8,49674.3,74901.2
Africa_Western,trn_pass_road_d8,26282.1,57078.5,67478,101747.5
Africa_Western,trn_pass_road_d9,36704.3,79712.9,94249.7,142141.2
Africa_Western,trn_shipping_intl,610716,747825,937443,960258
Albania,trn_aviation_intl_d1,0,23.9039,7.31382,0.881709
Albania,trn_aviation_intl_d10,0,403.836,123.561,14.8957
Albania,trn_aviation_intl_d2,0,39.9021,12.2087,1.47181
Albania,trn_aviation_intl_d3,0,52.0551,15.9272,1.92008
Albania,trn_aviation_intl_d4,0,64.3857,19.6999,2.3749
Albania,trn_aviation_intl_d5,0,77.9414,23.8475,2.87491
Albania,trn_aviation_intl_d6,0,93.9149,28.7349,3.4641
Albania,trn_aviation_intl_d7,0,114.327,34.9805,4.21703
Albania,trn_aviation_intl_d8,0,143.981,44.0534,5.31081
Albania,trn_aviation_intl_d9,0,193.04,59.064,7.1204
Albania,trn_freight,5564.3439,23077.079,18539.327,23400.717
Albania,trn_pass_d1,306.8652,547.993861,540.007653,585.7100153
Albania,trn_pass_d10,1914.0382,5677.0092,5673.30733,6404.070096
Albania,trn_pass_d2,391.12878,816.93554,809.062766,890.5789893
Albania,trn_pass_d3,453.64064,1016.45654,1008.651184,1116.718044
Albania,trn_pass_d4,515.8987,1215.17769,1207.42992,1341.937329
Albania,trn_pass_d5,583.39189,1430.61117,1422.932084,1586.117176
Albania,trn_pass_d6,661.75055,1680.70675,1673.14895,1869.643838
Albania,trn_pass_d7,759.19768,1991.74094,1984.39064,2222.403847
Albania,trn_pass_d8,901.32583,2445.27587,2438.37676,2737.037521
Albania,trn_pass_d9,1119.2632,3140.85118,3134.69066,3526.499935
Albania,trn_pass_road_LDV_4W_d1,83.9824,266.499,270.304,309.203
Albania,trn_pass_road_LDV_4W_d10,1273,4039.58,4097.26,4686.9
Albania,trn_pass_road_LDV_4W_d2,145.38,461.328,467.916,535.253
Albania,trn_pass_road_LDV_4W_d3,190.807,605.483,614.129,702.508
Albania,trn_pass_road_LDV_4W_d4,236.042,749.024,759.72,869.05
Albania,trn_pass_road_LDV_4W_d5,285.147,904.848,917.769,1049.84
Albania,trn_pass_road_LDV_4W_d6,342.425,1086.61,1102.12,1260.73
Albania,trn_pass_road_LDV_4W_d7,414.279,1314.62,1333.39,1525.28
Albania,trn_pass_road_LDV_4W_d8,519.928,1649.87,1673.43,1914.25
Albania,trn_pass_road_LDV_4W_d9,683.014,2167.39,2198.34,2514.7
Albania,trn_pass_road_LDV_d1,87.81025,278.6434,282.6229,323.2942
Albania,trn_pass_road_LDV_d10,1328.3359,4215.141,4275.344,4890.605
Albania,trn_pass_road_LDV_d2,152.16944,482.8684,489.766,560.2465
Albania,trn_pass_road_LDV_d3,199.79953,634.013,643.0691,735.6116
Albania,trn_pass_road_LDV_d4,247.24,784.551,795.7577,910.2723
Albania,trn_pass_road_LDV_d5,298.6993,947.8446,961.3837,1099.7294
Albania,trn_pass_road_LDV_d6,358.6512,1138.0897,1154.3397,1320.4624
Albania,trn_pass_road_LDV_d7,433.775,1376.4736,1396.1327,1597.0493
Albania,trn_pass_road_LDV_d8,543.8516,1725.771,1750.422,2002.3186
Albania,trn_pass_road_LDV_d9,713.8041,2265.0757,2297.4299,2628.046
