# File: estat_nrg_d_hhq_filtered_en.csv
# Title: Disaggregated final energy consumption in households - quantities
# Units: TJ
# Source: https://ec.europa.eu/eurostat/databrowser/view/nrg_d_hhq__custom_10176508/default/table?lang=en
# Column types: cccccccnnc 
# ----------
STRUCTURE,STRUCTURE_ID,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,AT,2014,60535.987,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,AT,2015,61975.076,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,AT,2016,64219.817,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,AT,2017,64793.585,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,AT,2018,64593.374,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,AT,2019,66011.555,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,AT,2020,64822.230,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,AT,2021,73019.509,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BA,2014,16574.400,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BA,2015,17010.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BA,2016,17042.400,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BA,2017,17118.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BA,2018,16866.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BA,2019,17013.596,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BA,2020,17262.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BA,2021,17683.200,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BE,2016,67856.760,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BE,2017,66733.560,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BE,2018,66629.160,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BE,2019,66085.920,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BE,2020,67187.520,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BE,2021,69363.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BG,2010,38012.400,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BG,2011,39283.200,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BG,2012,39016.800,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BG,2013,37933.200,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BG,2014,38124.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BG,2015,38318.400,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BG,2016,38638.800,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BG,2017,40095.137,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BG,2018,39466.890,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BG,2019,39038.011,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BG,2020,40882.252,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,BG,2021,43031.858,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,CY,2018,6077.801,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,CY,2019,6378.091,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,CY,2020,6501.006,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,CY,2021,6542.672,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,CZ,2015,51775.200,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,CZ,2016,53766.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,CZ,2017,54760.676,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,CZ,2018,54178.330,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,CZ,2019,54924.602,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,CZ,2020,57501.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,CZ,2021,62136.004,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,DE,2010,510120.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,DE,2011,491760.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,DE,2012,493200.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,DE,2013,489600.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,DE,2014,466560.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,DE,2015,463320.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,DE,2016,461520.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,DE,2017,471326.400,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,DE,2018,460368.004,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,DE,2019,455540.400,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,DE,2020,458733.600,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,DE,2021,498495.596,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,DK,2015,36636.005,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,DK,2016,37066.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,DK,2017,35510.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,DK,2018,35070.606,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,DK,2019,36869.951,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,DK,2020,39405.467,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,DK,2021,38999.808,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EA20,2018,2058642.657,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EA20,2019,2050416.816,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EA20,2020,2069423.489,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EA20,2021,2171854.889,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EE,2010,7283.840,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EE,2011,6963.397,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EE,2012,7042.608,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EE,2013,6714.961,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EE,2014,6261.293,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EE,2015,6221.686,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EE,2016,6887.779,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EE,2017,6985.001,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EE,2018,6696.493,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EE,2019,7451.989,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EE,2020,7192.800,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EE,2021,8024.400,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EL,2013,62806.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EL,2015,63136.440,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EL,2016,71988.840,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EL,2017,70660.267,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EL,2018,60345.396,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EL,2019,62559.140,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EL,2020,62950.324,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EL,2021,63776.876,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,ES,2010,272442.901,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,ES,2011,273983.676,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,ES,2012,270315.306,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,ES,2013,255814.572,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,ES,2014,254554.604,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,ES,2015,252247.020,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,ES,2016,250731.407,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,ES,2017,257013.372,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,ES,2018,270020.097,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,ES,2019,262730.123,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,ES,2020,263604.950,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,ES,2021,263334.938,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EU27_2020,2018,2541965.257,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EU27_2020,2019,2534444.016,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EU27_2020,2020,2561717.891,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,EU27_2020,2021,2690649.729,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,FI,2015,75304.800,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,FI,2016,81064.800,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,FI,2017,81043.200,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,FI,2018,82425.600,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,FI,2019,81165.600,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,FI,2020,79347.600,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,FI,2021,87339.600,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,FR,2010,581472.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,FR,2011,532908.659,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,FR,2012,576317.452,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,FR,2013,605265.210,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,FR,2014,542933.975,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,FR,2015,566286.174,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,FR,2016,587174.767,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,FR,2017,580042.408,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,FR,2018,576849.110,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,FR,2019,574999.477,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,FR,2020,581394.715,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,FR,2021,611194.229,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,GE,2016,8557.016,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,GE,2017,8859.229,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,GE,2018,8942.400,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,GE,2019,8859.600,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,GE,2020,9234.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,GE,2021,7341.146,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,HR,2010,23671.080,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,HR,2011,23243.040,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,HR,2012,23041.800,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,HR,2013,22139.280,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,HR,2014,21461.400,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,HR,2015,22021.560,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,HR,2016,21735.360,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,HR,2017,22227.840,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,HR,2018,22016.160,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,HR,2019,22043.880,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,HR,2020,21575.160,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,HR,2021,23410.800,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,HU,2015,39020.400,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,HU,2016,39434.400,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,HU,2017,40495.406,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,HU,2018,40931.996,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,HU,2019,41825.002,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,HU,2020,44190.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,HU,2021,46904.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,IE,2015,28370.740,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,IE,2016,28341.882,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,IE,2017,28652.468,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,IE,2018,29425.594,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,IE,2019,29278.620,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,IE,2020,31403.963,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,IE,2021,31689.958,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,IT,2015,238273.200,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,IT,2016,231494.400,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,IT,2017,235766.516,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,IT,2018,234496.062,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,IT,2019,236116.811,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,IT,2020,238361.933,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,IT,2021,241388.172,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LT,2017,10215.360,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LT,2018,10744.200,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LT,2019,10485.720,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LT,2020,10959.120,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LT,2021,12276.720,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LU,2010,2934.551,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LU,2011,3065.796,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LU,2012,3299.198,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LU,2013,3525.062,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LU,2014,3639.262,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LU,2015,3561.433,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LU,2016,3512.830,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LU,2017,3489.901,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LU,2018,3341.945,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LU,2019,3273.728,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LU,2020,3419.345,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LU,2021,3380.569,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LV,2010,6976.800,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LV,2011,6379.200,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LV,2012,6393.600,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LV,2013,6418.800,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LV,2014,6289.200,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LV,2015,6332.400,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LV,2016,6454.800,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LV,2017,5963.306,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LV,2018,6012.299,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LV,2019,5937.775,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LV,2020,6303.661,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,LV,2021,6465.568,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MD,2017,5889.600,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MD,2018,5911.200,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MD,2019,6015.600,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MD,2020,6228.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MD,2021,6570.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MK,2010,11638.800,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MK,2011,12042.720,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MK,2012,11745.360,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MK,2013,11034.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MK,2014,10965.240,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MK,2015,10993.504,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MK,2016,11006.280,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MK,2017,11147.753,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MK,2018,10795.727,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MK,2019,11710.080,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MK,2020,12249.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MK,2021,11938.318,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MT,2015,2361.600,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MT,2016,2397.398,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MT,2017,2620.516,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MT,2018,2840.699,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MT,2019,3078.644,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MT,2020,3199.399,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,MT,2021,3660.509,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,NL,2010,82778.400,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,NL,2011,82954.800,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,NL,2012,84107.984,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,NL,2013,84099.452,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,NL,2014,82185.498,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,NL,2015,79854.998,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,NL,2016,79159.133,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,NL,2017,78519.445,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,NL,2018,77727.733,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,NL,2019,77737.846,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,NL,2020,79075.357,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,NL,2021,81916.913,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,NO,2010,143035.200,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E,E7000,TJ,NO,2011,129808.800,
