# File: estat_nrg_ind_ahbtc_filtered_en.csv
# Title: Heat pumps - ambient heat captured by technology and climate
# Units: GWh
# Source: https://ec.europa.eu/eurostat/databrowser/view/nrg_ind_ahbtc__custom_14839308/default/table?lang=en
# Column types: ccccccnnc 
# ----------
STRUCTURE,STRUCTURE_ID,freq,hp_tech,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EA20,2017,0.132,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EA20,2018,0.143,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EA20,2019,0.159,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EA20,2020,0.173,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EA20,2021,12.292,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EA20,2022,15.577,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EA20,2023,24.032,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EE,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EE,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EE,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EE,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EE,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EE,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EE,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EE,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EE,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EE,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EE,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EE,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EE,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EE,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EE,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EE,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EE,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EE,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EE,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EE,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EL,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EL,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EL,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EL,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EL,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EL,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EL,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EL,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EL,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EL,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EL,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EL,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EL,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EL,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EL,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EL,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EL,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EL,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EL,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EL,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,ES,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,ES,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,ES,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,ES,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,ES,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,ES,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,ES,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,ES,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,ES,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,ES,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,ES,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,ES,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,ES,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,ES,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,ES,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,ES,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,ES,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,ES,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,ES,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,ES,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EU27_2020,2004,0.138,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EU27_2020,2005,0.148,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EU27_2020,2006,0.165,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EU27_2020,2007,0.203,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EU27_2020,2008,0.247,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EU27_2020,2009,0.292,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EU27_2020,2010,0.277,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EU27_2020,2011,0.513,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EU27_2020,2012,0.499,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EU27_2020,2013,0.487,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EU27_2020,2014,0.475,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EU27_2020,2015,0.42,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EU27_2020,2016,0.475,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EU27_2020,2017,0.539,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EU27_2020,2018,0.55,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EU27_2020,2019,0.566,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EU27_2020,2020,0.173,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EU27_2020,2021,12.292,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EU27_2020,2022,15.577,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,EU27_2020,2023,24.032,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FI,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FI,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FI,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FI,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FI,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FI,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FI,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FI,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FI,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FI,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FI,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FI,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FI,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FI,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FI,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FI,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FI,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FI,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FI,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FI,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FR,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FR,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FR,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FR,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FR,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FR,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FR,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FR,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FR,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FR,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FR,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FR,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FR,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FR,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FR,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FR,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FR,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FR,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FR,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,FR,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,GE,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,GE,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,GE,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HR,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HR,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HR,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HR,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HR,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HR,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HR,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HR,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HR,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HR,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HR,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HR,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HR,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HR,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HR,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HR,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HR,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HR,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HR,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HR,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HU,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HU,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HU,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HU,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HU,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HU,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HU,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HU,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HU,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HU,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HU,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HU,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HU,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HU,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HU,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HU,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HU,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HU,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HU,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,HU,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IE,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IE,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IE,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IE,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IE,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IE,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IE,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IE,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IE,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IE,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IE,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IE,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IE,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IE,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IE,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IE,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IE,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IE,2021,12.106,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IE,2022,15.412,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IE,2023,23.878,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IS,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IS,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IS,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IS,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IS,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IS,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IS,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IS,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IS,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IS,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IS,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IS,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IS,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IS,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IS,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IS,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IS,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IS,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IS,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IT,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IT,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IT,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IT,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IT,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IT,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IT,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IT,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IT,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IT,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IT,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IT,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IT,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IT,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IT,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IT,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IT,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IT,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IT,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,IT,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,LT,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,LT,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,LT,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,LT,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,LT,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,LT,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,LT,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,LT,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,LT,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,LT,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,LT,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,LT,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,LT,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,LT,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,LT,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,LT,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,LT,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,LT,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,LT,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,LT,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,LU,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,LU,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_EAA_EA,GWH,LU,2006,0,
