# File: JRC_trn_data.csv
# Title: JRC-specific assumptions to layer into UCD_trn_data_CORE.csv database
# Units: Various
# Column types: ccccccccnnnnnnnnnnnnnnnnnnn
# Source: The JRC Integrated Database of the European Energy System. JRC-IDEES. https://data.jrc.ec.europa.eu/collection/id-0110
# ----------
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Germany,Freight,Rail,All,Liquids,Diesel,intensity,kgoe / ktkm,6.025166679,5.926371026,5.520282999,4.543298331,5.385954376,5.131216874,4.848817977,4.722037146,4.538499298,4.191054661,4.291890141,3.792818322,4.020561506,3.752365728,3.66047425,4.380954778,4.909804245,3.694755948,3.324707276
Germany,Freight,Rail,All,Electric,Electricity,intensity,kgoe / ktkm,3.604417613,3.425386459,3.223796784,2.59733362,3.280140543,3.056793833,3.288171201,3.415892942,3.417092742,3.324547357,2.9904709,2.784092203,2.986116186,3.091248245,2.770002258,3.388213116,3.166136191,2.773235733,2.557248145
Germany,Freight,Rail,All,Electric,Electricity,energy,ktoe,277.275101,296.7204068,298.0491677,239.5635587,256.2589913,268.9795508,305.9784571,309.400895,312.4657386,307.4208621,280.9928068,311.3107866,321.7053372,341.5218784,302.5315755,316.0430315,313.621974,305.1043383,280.356421
Germany,Freight,Rail,All,Liquids,Diesel,energy,ktoe,111.4266382,120.7976874,122.341396,107.83328,94.4028877,99.1504462,97.48889768,92.02366815,87.19826133,84.48751125,87.46130036,91.24496847,77.04723722,64.31461119,70.74933075,69.84030614,122.1553812,68.79467358,64.69190408
Germany,Freight,Truck,Truck (>3.5t),Liquids,Liquids,energy,ktoe,9973.694605,11922.48934,11833.45613,11636.00985,10885.78726,12190.64388,11977.89471,12739.99768,12549.23214,12991.76926,11484.75442,11744.90196,12463.64092,12990.63119,12691.3374,13336.51312,12037.63005,11375.96378,9832.604367
Germany,Freight,Truck,Truck (>3.5t),Liquids,Diesel,intensity,kgoe / ktkm,26.89805581,30.22454785,28.64138544,27.70608982,28.25316895,30.10641768,28.68497847,31.20641312,30.12441465,30.43219777,26.51772283,26.26358849,26.91813822,28.3285057,27.0435259,28.59372385,25.07343349,23.87696228,21.50223028
Germany,Freight,Truck,Truck (>3.5t),Liquids,Diesel,load factor,t/movement,11.21985842,11.34433005,11.38945501,11.28282224,11.1178788,11.39315621,11.36293364,11.32396965,11.379367,11.36693934,11.32867679,11.35130356,11.42937615,11.44564604,11.44468358,11.40166762,11.50619062,11.51663072,11.40039998
Germany,Freight,Truck,Truck (>3.5t),BEV,Electricity,energy,ktoe,,,,,,,,,,,,,,,,,,,
Germany,Freight,Truck,Truck (>3.5t),BEV,Electricity,intensity,,,,,,,,,,,,,,,,,,,,
Germany,Freight,Truck,Truck (>3.5t),BEV,Electricity,load factor,,,,,,,,,,,,,,,,,,,,
Germany,Freight,Truck,Truck (>3.5t),FCEV,Hydrogen,energy,ktoe,,,,,,,,,,,,,,,,,,,
Germany,Freight,Truck,Truck (>3.5t),FCEV,Hydrogen,intensity,,,,,,,,,,,,,,,,,,,,
Germany,Freight,Truck,Truck (>3.5t),FCEV,Hydrogen,load factor,,,,,,,,,,,,,,,,,,,,
Germany,Freight,Truck,Truck (>3.5t),Hybrid Liquids,Liquids,energy,ktoe,,,,,,,,,,,,,,,,,,,
Germany,Freight,Truck,Truck (>3.5t),Hybrid Liquids,Liquids,intensity,,,,,,,,,,,,,,,,,,,,
Germany,Freight,Truck,Truck (>3.5t),Hybrid Liquids,Liquids,load factor,,,,,,,,,,,,,,,,,,,,
Germany,Freight,Truck,Truck (>3.5t),NG,Natural Gas,energy,ktoe,,,,,,,,,,,,,,,,,,,
Germany,Freight,Truck,Truck (>3.5t),NG,Natural Gas,intensity,,,,,,,,,,,,,,,,,,,,
Germany,Freight,Truck,Truck (>3.5t),NG,Natural Gas,load factor,,,,,,,,,,,,,,,,,,,,
Germany,Freight,Truck,Truck (<3.5t),BEV,Electricity,energy,ktoe,0.163403196,0.147232309,0.127268843,0.130095337,0.139437991,0.180156656,0.244969675,0.431367711,0.460772645,0.566110496,0.536973619,1.185523985,2.475573383,3.713589825,5.480370472,7.395973436,13.9230638,20.72974504,25.34780093
Germany,Freight,Truck,Truck (<3.5t),BEV,Electricity,intensity,kgoe / ktkm,54.54871704,54.12197157,53.69632989,53.020445,51.97195124,50.13865802,49.03085372,48.20035479,47.94557418,48.45249588,51.81147191,57.29808812,56.00457251,57.39397928,64.01433409,73.52809723,81.08459846,82.2627764,83.25067146
Germany,Freight,Truck,Truck (<3.5t),Liquids,Gasoline,load factor,t/movement,0.339572836,0.342013163,0.343932718,0.350157006,0.352516783,0.354369393,0.354127101,0.356404363,0.356086858,0.354405237,0.354646604,0.350496848,0.346386945,0.346694646,0.344973924,0.347515211,0.340679759,0.338112347,0.341103501
Germany,Freight,Truck,Truck (<3.5t),Liquids,Diesel,load factor,t/movement,0.434021991,0.4379013,0.441157436,0.444908736,0.445619794,0.452027347,0.454989435,0.45959769,0.456716003,0.455298909,0.447250434,0.445762267,0.447815591,0.455826271,0.454098162,0.464562874,0.464632436,0.463850572,0.464114019
Germany,Freight,Truck,Truck (<3.5t),Liquids,LPG,load factor,t/movement,,0.337340001,0.337272311,0.341391097,0.344348509,0.348809518,0.351873915,0.353072166,0.352092383,0.352747088,0.354646604,0.355366726,0.356079363,0.361347512,0.364549786,0.372337726,0.37008561,0.370690082,0.375483535
Germany,Freight,Truck,Truck (<3.5t),BEV,Electricity,load factor,t/movement,0.355430713,0.355386756,0.355316342,0.355178006,0.355099115,0.354948463,0.354867571,0.354757887,0.354736574,0.354670416,0.354646604,0.354680585,0.354714994,0.354894863,0.354975694,0.359337449,0.355093872,0.355243059,0.355392085
Germany,Freight,Truck,Truck (<3.5t),Liquids,Gasoline,energy,ktoe,228.9541073,204.5104219,195.6058589,171.0609899,159.2402455,148.0981347,142.7388755,130.7131,126.4762283,125.828991,122.8432342,129.9933203,136.5530657,138.1207531,141.1913842,139.424001,158.2874778,166.707984,163.4482912
Germany,Freight,Truck,Truck (<3.5t),Liquids,Diesel,energy,ktoe,3191.767347,3138.57781,3071.928315,3001.602799,3038.017685,2949.430454,3012.537405,2945.253594,3096.01205,3227.513467,3651.515522,3873.779184,3926.779845,3724.939099,3949.734698,3711.631709,3873.360222,4005.401564,4111.906641
Germany,Freight,Truck,Truck (<3.5t),Liquids,LPG,energy,ktoe,,3.868939728,5.705877571,10.53698742,13.29102316,14.85376299,16.50750545,18.28979861,19.23850722,21.02208061,22.28169073,23.24074852,24.27226749,24.21863314,25.35828344,26.11633678,30.89594638,33.1711201,32.57851832
Germany,Freight,Truck,Truck (<3.5t),FCEV,Hydrogen,energy,ktoe,,,,,,,,,,,,,,,,,,,
Germany,Freight,Truck,Truck (<3.5t),FCEV,Hydrogen,intensity,,,,,,,,,,,,,,,,,,,,
Germany,Freight,Truck,Truck (<3.5t),FCEV,Hydrogen,load factor,,,,,,,,,,,,,,,,,,,,
Germany,Freight,Truck,Truck (<3.5t),Hybrid Liquids,Liquids,energy,ktoe,,,,,,,,,,,,,,,,,,,
Germany,Freight,Truck,Truck (<3.5t),Hybrid Liquids,Liquids,intensity,,,,,,,,,,,,,,,,,,,,
Germany,Freight,Truck,Truck (<3.5t),Hybrid Liquids,Liquids,load factor,,,,,,,,,,,,,,,,,,,,
Germany,Freight,Truck,Truck (<3.5t),NG,Natural Gas,energy,ktoe,,14.81608326,18.12416853,20.8820018,22.05080345,22.64652961,20.79758587,18.40234883,17.0524384,16.7049131,15.93360316,15.95800002,16.82739662,15.68890229,15.22137353,13.393197,12.82817534,11.58577364,9.723886449
Germany,Freight,Truck,Truck (<3.5t),Liquids,Gasoline,intensity,kgoe / ktkm,293.4199083,288.7786997,285.9743871,277.6931485,272.7112476,267.8721907,264.2383865,257.4351163,253.6799409,252.8017143,251.282375,251.365642,249.31947,250.607516,248.244963,247.8421654,254.9179588,255.9236425,255.7043109
Germany,Freight,Truck,Truck (<3.5t),Liquids,Diesel,intensity,kgoe / ktkm,227.3200133,225.1617393,222.996499,220.6252569,219.6763895,216.9268658,217.3810316,214.5095774,215.3870532,215.3526716,218.106,216.9767236,213.5811282,207.8196283,206.9165745,202.8046013,202.8584715,203.2959878,203.309441
Germany,Freight,Truck,Truck (<3.5t),Liquids,LPG,intensity,kgoe / ktkm,,424.9967001,421.1568261,403.5315824,396.6856988,383.6325679,376.7070048,372.1872604,371.5034977,364.7440332,360.7028171,363.3888032,362.3140554,360.2754097,355.3889423,356.7503943,366.5196319,366.1758033,355.6357512
Germany,Freight,Truck,Truck (<3.5t),NG,Natural Gas,intensity,kgoe / ktkm,,294.5610892,296.562681,293.6377771,289.8276856,286.2332845,281.7679369,277.2372119,273.5371118,272.6440214,268.7764585,255.0988985,255.1129641,251.0150239,250.6469205,246.3353252,247.9550292,247.3532875,244.2347756
Germany,Freight,Truck,Truck (<3.5t),NG,Natural Gas,load factor,t/movement,,0.342062328,0.339570864,0.340978584,0.342827442,0.344501312,0.34752786,0.351179377,0.353018099,0.353221792,0.354646604,0.352534757,0.350426682,0.352777284,0.353067361,0.357736247,0.352738841,0.350499362,0.352202427
Germany,Passenger,LDV_2W,Motorcycle,Liquids,Gasoline,energy,ktoe,488.1931917,493.9390769,419.1240737,420.5906085,424.9778485,420.8257913,435.5670867,430.4707373,438.9230177,441.6012314,453.3587825,460.4745785,430.5514763,404.9612414,433.7024403,379.2267596,403.3362307,404.4535228,430.8351756
Germany,Passenger,LDV_2W,Motorcycle,Liquids,Gasoline,intensity,kgoe / kpkm,36.80594929,36.63018345,35.78759156,34.96951797,34.73987985,34.76745756,33.50017343,34.44321336,33.83093514,32.54828215,34.02774449,33.57238756,33.31857678,32.95095176,32.56283321,32.42796462,32.2070103,31.86780669,31.45389249
Germany,Passenger,LDV_2W,Motorcycle,Liquids,Gasoline,load factor,p/movement,1.233701278,1.222550069,1.226585211,1.22622949,1.215354453,1.206530302,1.240698674,1.196969481,1.182145195,1.181021792,1.174712367,1.175053624,1.174353478,1.173764329,1.174708602,1.173181605,1.173985196,1.17398127,1.175335519
Germany,Passenger,LDV_4W,Car,Liquids,LPG,energy,ktoe,121.8599388,171.6994854,272.3554798,429.1013647,621.9424796,603.8669475,614.3149686,610.3402157,592.905774,624.4777889,571.267186,512.526675,472.4176438,527.0021353,452.8072435,331.7154827,308.4175844,201.2421036,269.7931463
Germany,Passenger,LDV_4W,Car,Liquids,Diesel,energy,ktoe,12129.97817,12022.72051,12288.69058,12295.61819,12930.03145,12913.56734,13562.42688,13556.22067,14596.12196,14995.32087,16586.7055,17405.87585,17307.11013,15792.2223,16316.7191,13465.70521,13336.44098,13847.13974,13722.55129
Germany,Passenger,LDV_4W,Car,Liquids,Gasoline,energy,ktoe,23157.37583,22223.82135,21002.57901,20551.0153,19709.85688,19039.53755,18982.66341,17848.09476,17789.90926,17892.7528,17091.58597,17087.75628,17345.74357,16605.61207,16709.79266,15048.06369,14893.772,15414.48736,15326.23519
Germany,Passenger,LDV_4W,Car,NG,Natural Gas,energy,ktoe,42.59679702,48.23345605,46.44408975,44.17272722,89.16833503,91.48140242,97.12754932,96.33619651,100.1878601,101.9946826,92.28142353,91.00845873,90.92945791,92.04058537,94.84918004,81.73286293,78.81953573,82.41547858,85.14495299
Germany,Passenger,LDV_4W,Car,BEV,Electricity,energy,ktoe,,0.004690738,0.006419328,0.317565749,0.387907167,0.5623988,1.105635381,1.699694157,2.812690217,4.275760753,5.853624355,7.837375898,12.22326188,19.16811637,34.38675385,74.99687997,169.9944276,252.4766012,357.0582284
Germany,Passenger,LDV_4W,Car,BEV,Electricity,load factor,p/movement,,1.77173089,1.811383757,1.827774262,1.839851337,1.866873827,1.829660611,1.867706068,1.812400794,1.738249989,1.758330576,1.722023357,1.576084274,1.625685621,1.615357202,1.573139877,1.637889243,1.594843728,1.589824405
Germany,Passenger,LDV_4W,Car,FCEV,Hydrogen,load factor,,,,,,,,,,,,,,,,,,,,
Germany,Passenger,LDV_4W,Car,Liquids,Diesel,load factor,p/movement,1.824330655,1.866413961,1.907498071,1.924676072,1.936900319,1.964992129,1.925378136,1.964691879,1.905820175,1.827017137,1.847380919,1.808610727,1.655278157,1.707560099,1.696997552,1.653724351,1.723226273,1.678854749,1.674622213
Germany,Passenger,LDV_4W,Car,Liquids,Gasoline,load factor,p/movement,1.777991892,1.819006265,1.859046822,1.875788495,1.887702241,1.915080506,1.876472725,1.914787883,1.857411544,1.780610137,1.80045667,1.762671257,1.613233399,1.664187358,1.653893104,1.61171906,1.679455604,1.636211136,1.632086108
Germany,Passenger,LDV_4W,Car,NG,Natural Gas,load factor,p/movement,1.741172326,1.781779469,1.821657233,1.838140698,1.850286269,1.877462021,1.840037746,1.878298982,1.822680038,1.748108678,1.768303154,1.731790014,1.585023221,1.634905887,1.62451889,1.582062124,1.647178723,1.603889071,1.59884128
Germany,Passenger,LDV_4W,Car,Liquids,LPG,load factor,p/movement,1.741172326,1.781779469,1.821657233,1.838140698,1.850286269,1.877462021,1.840037746,1.878298982,1.822680038,1.748108678,1.768303154,1.731790014,1.585023221,1.634905887,1.62451889,1.582062124,1.647178723,1.603889071,1.59884128
Germany,Passenger,LDV_4W,Car,Hybrid Liquids,Gasoline,load factor,p/movement,,,,,,,1.840037746,1.878298982,1.822680038,1.748108678,1.768303154,1.731790014,1.585023221,1.634905887,1.62451889,1.582062124,1.647178723,1.603889071,1.59884128
Germany,Passenger,Air Domestic,All,Liquids,Liquids,energy,ktoe,810.0280392,832.1133341,841.8123277,832.9698749,808.7538079,757.2867572,702.6129463,703.0015481,658.1081936,703.1245991,704.7350884,752.1891959,648.3491974,627.4370265,707.2816106,270.5382228,222.2645087,316.3439299,344.2552835
Germany,Passenger,Air International,All,Liquids,Liquids,energy,ktoe,4389.228825,4540.6661,4672.902428,4763.744602,4776.529616,4593.15437,4422.113118,4826.66136,4915.721817,4793.54089,4789.064761,5117.873894,5548.229666,5746.438163,5848.855665,2122.479457,2818.776288,4664.932462,5179.32473
Germany,Passenger,Air Domestic,All,Liquids,Liquids,load factor,p/flight,69.21943244,71.04153518,74.50305222,77.25250498,79.98773774,83.10452934,71.26386513,73.14099975,76.68978433,93.14125236,96.80318312,98.3392612,102.3115019,98.53112028,96.45486033,69.11915795,71.48942119,84.17919456,94.37175049
Germany,Passenger,Air International,All,Liquids,Liquids,load factor,p/flight,172.4526863,167.9341953,167.2118,164.7310358,162.9784796,168.1277685,166.6192306,168.6102952,172.8053481,173.266823,176.4125468,178.7437281,184.185076,183.7266706,186.0178093,136.7487759,137.75573,180.3775478,192.2609165
Germany,Freight,Rail,All,Electric,Electricity,load factor,t/movement,475.3509493,470.069619,469.0683515,551.9659224,435.6892682,468.3726741,434.0535583,415.2924793,408.0566927,408.8662869,428.1606095,452.9228691,419.971987,404.0243238,449.492086,366.629188,391.6650793,446.573216,483.8189213
Germany,Freight,Rail,All,Liquids,Diesel,load factor,t/movement,698.1088191,688.5544815,733.4826759,865.11443,714.6918543,741.3544964,778.289127,780.4946848,792.344948,827.7140276,807.7673497,886.2230143,833.1940412,881.5739536,886.2577249,722.4601937,632.8233481,829.3424542,912.1073978
Germany,Freight,Ship International,All,Liquids,Liquids,load factor,t/movement,27118.04989,28405.76995,29098.90543,30375.18355,29068.17401,32897.28955,34671.7212,36367.70576,36741.06867,37125.19358,39237.62536,40266.29969,41699.97925,42554.19664,43053.16194,41036.03022,42626.14548,38669.61327,39467.98018
Germany,Freight,Ship International,All,Liquids,Liquids,intensity,kgoe / 000 tkm,2.276190975,2.174702118,2.464774118,2.326611372,2.587929954,2.449322271,2.166220365,1.999284699,1.796145578,1.754157627,1.935060189,2.25887346,1.843920572,1.35955037,1.079635332,1.1937892,1.234386788,1.312246918,1.198864567
Germany,Passenger,LDV_4W,Car,Hybrid Liquids,Electricity,energy,ktoe,,,,,,,0.021759805,0.112658024,0.275987553,0.731556691,1.839560711,3.285279767,4.8412373,7.3171012,12.29724297,35.21429361,78.07856069,126.6339635,144.3570116
Germany,Passenger,HSR,All,Electric,Electricity,intensity,kgoe / kpkm,7.802336138,7.286531272,6.916932723,6.756133313,6.67696042,6.542018433,6.455834679,5.910247131,5.687749109,5.501036457,5.155374838,4.860259027,4.593791669,4.392877468,4.356201574,7.782366827,7.332708832,4.217159236,3.889637742
Germany,Passenger,HSR,All,Electric,Electricity,energy,ktoe,162.7021155,157.6441041,151.6122484,157.6408586,150.638904,156.3747491,150.459683,146.2963472,143.2061471,133.7632025,130.3278759,132.2622289,130.9322502,136.4735243,144.6433171,141.273305,143.5011119,143.3328081,147.6389798
Germany,Passenger,HSR,All,Electric,Electricity,load factor,p/movement,249.9700319,261.5404542,265.9136954,270.2883795,275.7747381,283.5148251,285.9631902,295.4682095,301.3672061,304.5733302,309.1371552,322.1502729,339.7017985,355.0595442,357.9135721,200.2863388,212.5231542,369.4719259,400.5348891
Germany,Passenger,Rail,All,Liquids,Diesel,intensity,kgoe / kpkm,18.99520911,16.71885631,16.02667609,14.9860441,14.90432999,15.28857737,14.7323954,14.29055539,14.02405184,13.40651188,12.81933533,13.16523528,12.59512241,12.31896512,12.01284396,19.55176245,23.3248513,15.20791593,14.54603207
Germany,Passenger,Rail,All,Electric,Electricity,intensity,kgoe / kpkm,15.80542633,14.13059281,13.51348605,12.311195,12.3200839,12.69296482,11.51573378,11.143979,10.81434265,10.17565801,10.25099108,10.14453169,9.936519416,9.215979912,9.1975291,14.18991292,18.8724915,11.33834625,10.71125098
Germany,Passenger,Rail,All,Electric,Electricity,energy,ktoe,604.2649254,556.0612169,525.1755247,481.0809303,511.423013,535.4027847,505.8356637,503.9633738,495.6056969,476.5897119,475.3987567,493.0531172,500.3647747,480.7417022,462.1652251,429.4980613,481.3475614,512.8907968,521.7832795
Germany,Passenger,Rail,All,Liquids,Diesel,energy,ktoe,336.5099053,301.1637055,293.6877527,301.6558859,270.9856764,272.2559167,267.8553843,268.9349733,260.9657971,265.7940881,248.6196971,258.685728,209.9715074,183.92305,201.8056134,183.1248701,290.2253583,199.0706747,214.3711226
Germany,Passenger,Rail,All,Electric,Electricity,load factor,p/movement,97.46496497,104.2376048,101.3609422,103.9182711,97.61062566,95.35986898,105.2060129,106.1776408,106.5937556,108.4627482,103.2606973,102.1371255,103.1296289,110.8265622,110.7745365,71.66806518,53.81110318,89.47427984,94.63849508
Germany,Passenger,Rail,All,Liquids,Diesel,load factor,p/movement,104.3052231,111.7346133,111.4737182,118.9200284,113.7132512,110.0742426,113.1639042,115.8042995,112.8747324,111.9845595,113.2556324,107.5437617,110.3132942,111.203465,112.834896,68.77821492,57.30975941,87.50558227,91.18101363
Germany,Passenger,Urban rail,All,BEV,Electricity,intensity,kgoe / kpkm,5.405413503,5.046778862,4.788810666,4.686328062,4.690825989,4.667089409,4.62428732,4.32588671,4.23044735,4.119440681,3.894804991,3.727874546,3.582267841,3.468144054,3.387469867,4.081314563,4.35746816,2.690758266,2.508289505
Germany,Passenger,Urban rail,All,BEV,Electricity,energy,ktoe,83.7028281,78.56825333,76.23786581,74.93907204,77.37986552,76.30224475,76.76316951,71.80971938,70.64847075,68.3827153,65.04324335,63.37386729,61.61500686,61.03933535,59.61946966,47.75138038,48.8036434,39.01599486,39.12931627
Germany,Passenger,Urban rail,All,BEV,Electricity,load factor,p/movement,75.58155565,76.67876465,76.43325274,77.35153969,77.19212034,77.44666919,77.90361744,78.77368475,79.06604758,79.36664874,79.08052102,79.00474198,79.50158723,80.07579884,80.4491358,65.83329114,61.00957816,98.01612254,104.5200257
Germany,Passenger,Air EEA,All,Liquids,Liquids,intensity,kgoe / kpkm,34.23934657,35.67429043,37.82310712,39.52674784,39.75638655,36.54805982,33.06421773,35.09110898,34.51694524,32.20878625,31.47548051,32.84136341,34.36529176,33.30659883,32.55461112,32.98809992,35.74229573,36.74337734,34.3600861
Germany,Passenger,Air EEA,All,Liquids,Liquids,energy,ktoe,1934.254687,2068.61809,2189.161872,2172.377,2063.647767,1980.365325,1920.437615,2050.843421,2070.132698,2026.695564,2041.928268,2327.394314,2620.600118,2670.873391,2574.93573,725.1055471,1123.333716,2241.314202,2375.376166
Germany,Passenger,Air EEA,All,Liquids,Liquids,load factor,p/flight,79.20230523,82.40410053,83.93374084,84.25922713,86.48637056,90.83506557,93.04913286,96.38250233,100.984579,105.5684841,108.7929348,110.9545394,114.7026938,116.2660823,118.9458918,88.73658144,100.9017926,119.8118389,126.6448783
Germany,Freight,Ship EEA,All,Liquids,Liquids,load factor,t/movement,6880.137271,6842.838003,7040.998692,7158.675271,7069.901914,7116.61062,6569.297742,6703.777589,6705.38148,6665.701526,7178.352258,7508.631887,7621.770082,7455.189897,7270.211712,7565.926323,7232.989327,7076.157401,7386.344219
Germany,Freight,Ship EEA,All,Liquids,Liquids,intensity,kgoe / 000 tkm,9.339314912,9.038133078,10.38260081,10.0541811,11.27009921,10.99311892,9.941414743,9.242278096,8.344564577,8.129110564,8.911488581,10.20235236,8.38127753,6.192633513,5.050551296,4.602827238,4.955835262,5.795568928,5.181093278
