# File: A07.hh_DIAMOND.csv
# Title: The EU_hh_DIAMOND database was created by merging information from SILC (recipient) and HBS (donor) using the statistical matching strategy of Tom��s et al. (2025). The database is created for household income dec, covering multiple microeconomic variables rGRCated to income and consumption dimensions for the reference year 2015, and expresses the information in current euros (average per household). Note that some countries are not yet included due to data issue (AT).
# Source: BC3 microdata
# Units: 2015 EURO
# Column types: cnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
ISO3,Decile,Households,Population,HY010,HY020,PY010G_hh,PY020G_hh,PY021G_hh,PY050G_hh,PY080G_hh,PY090G_hh,PY100G_hh,PY110G_hh,PY120G_hh,PY130G_hh,PY140G_hh,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY090G,HY100G,HY110G,HY120G,HY130G,HY140G,HY170G,EUR_HE00,EUR_HE011,EUR_HE012,EUR_HE021,EUR_HE022,EUR_HE023,EUR_HE031,EUR_HE032,EUR_HE041,EUR_HE042,EUR_HE043,EUR_HE044,EUR_HE0451,EUR_HE04510,EUR_HE0452,EUR_HE04521,EUR_HE04522,EUR_HE0453,EUR_HE04530,EUR_HE0454,EUR_HE04541,EUR_HE04549,EUR_HE0455,EUR_HE04550,EUR_HE051,EUR_HE052,EUR_HE053,EUR_HE054,EUR_HE055,EUR_HE056,EUR_HE061,EUR_HE062,EUR_HE063,EUR_HE071,EUR_HE0721,EUR_HE0722,EUR_HE07221,EUR_HE07222,EUR_HE07223,EUR_HE07224,EUR_HE0723,EUR_HE0724,EUR_HE0731,EUR_HE07311,EUR_HE07312,EUR_HE0732,EUR_HE07321,EUR_HE07322,EUR_HE0733,EUR_HE07331,EUR_HE07332,EUR_HE0734,EUR_HE07341,EUR_HE07342,EUR_HE0735,EUR_HE07350,EUR_HE0736,EUR_HE07361,EUR_HE07362,EUR_HE07369,EUR_HE081,EUR_HE082,EUR_HE083,EUR_HE091,EUR_HE092,EUR_HE093,EUR_HE094,EUR_HE095,EUR_HE096,EUR_HE101,EUR_HE102,EUR_HE103,EUR_HE104,EUR_HE105,EUR_HE111,EUR_HE112,EUR_HE121,EUR_HE122,EUR_HE123,EUR_HE124,EUR_HE125,EUR_HE126,EUR_HE127
LTU,Decile 3,134021.0769,289337.9843,2877.834374,2576.788412,1549.954912,2.271741324,0,177.4070379,0,62.76464794,736.1172765,54.84900005,43.02219564,118.111851,3.649010458,517.256445,4.232720799,63.58302164,24.39814303,2.225518144,28.49586413,9.023174802,3.028976775,0,4.625944016,11.68733996,284.732678,35.23074554,3250.156357,941.4614613,51.5713167,58.68496452,29.5785951,0,72.37025489,34.23180838,6.444300389,741.6043329,24.06369413,50.60238169,94.90749236,94.90749236,32.89412649,9.182599914,23.71152658,0,0,54.6914889,5.350863402,49.34070331,121.7518863,121.7518863,21.77719275,8.37804145,18.43605558,14.60436457,8.562782941,60.86009402,165.9502717,10.65559924,3.086448631,19.01290423,5.037092788,149.3495048,49.18794988,74.01458853,25.72229003,0.423830233,6.312085905,0.966925796,1.048788282,1.048788282,0,12.53725805,12.11544472,0.421813329,1.913107129,0,1.913107129,0,0,0,0,0,0,0,0,0,0.485165648,3.469778888,119.853818,33.01699521,1.693020834,32.898209,26.19988023,31.49257937,0.051547836,9.302512667,0,0,9.724507558,0.035892945,47.09304838,2.655250657,71.04832799,0,4.905970981,1.835904762,26.59080717,2.411438478,2.053138593
LTU,Decile 4,139037.572,288905.7342,3399.142947,3046.107424,1672.635588,3.984768053,0.780939774,158.5217763,0,27.37938875,1091.747296,69.43118883,40.65895737,143.9789739,2.368377028,632.8214112,4.875662464,74.4691301,14.36034223,1.857269343,94.73514725,1.224214353,15.28362349,0.118695203,6.834006454,12.01715688,334.1843595,37.15518359,3783.195029,1046.030587,67.14468439,64.69119182,33.20362888,0,118.4796266,55.92217388,12.71705951,878.983415,21.49854155,65.34012315,93.76215706,93.76215706,39.076332,20.12536136,18.95097064,0,0,55.77538137,6.840918501,48.9352573,136.8424147,136.8424147,16.84492205,6.526324491,12.53772035,15.87488807,13.60655646,78.1495077,188.1246437,19.43965781,10.10441158,21.26408797,7.316586458,161.8511471,44.5898376,90.90361617,24.18587561,1.939567337,12.20020995,0.232810553,2.243282049,2.243282049,0,36.67308064,35.63876197,1.034318678,0.806392993,0,0.806392993,0,0,0,0,0,0,0,0,0,0.42233353,1.440352824,120.6516841,37.78675998,0,36.75114811,30.89593921,34.88121255,3.752761357,5.453970109,0.957075211,0,5.551782788,0,55.94813908,0.700709489,92.72820031,0,15.95755453,1.461067295,39.13690935,3.225002547,2.234848222
LTU,Decile 5,137119.4207,288797.6423,4006.566178,3562.919702,2069.861572,10.85808839,3.788427787,180.7968956,0,29.5555757,1199.763148,72.68873419,42.10504303,170.9296962,5.446042319,680.1108214,11.62455927,140.3948741,10.71735753,0.23455058,64.60984919,3.822124938,6.108446904,0.227728175,6.03530012,25.7204008,411.8907757,31.27803541,4030.566888,1003.546549,70.07874896,69.80413751,28.15508679,0,89.77719218,43.06891182,2.85259212,995.1516422,29.55747232,66.30838053,96.47269118,96.47269118,43.96086975,20.86544763,23.09542211,0.319290494,0.319290494,55.91837092,4.670732641,51.24786811,173.6891136,173.6891136,29.87815267,15.01582362,22.02336338,12.57067779,7.429432591,79.55700505,185.2241256,18.56148428,9.61718251,37.49737269,10.18375745,207.7064209,78.75743055,93.60523274,32.00215768,2.3167166,9.962142141,0.712760509,4.172978322,4.172978322,0,29.27008336,27.70594961,1.564110058,4.580031316,0,4.580031316,0,0,0,0,0,0,0,0,0,0.318163278,2.076682083,140.9059719,31.20860048,1.08175916,45.56506474,37.27139437,25.20777358,6.178649553,7.151723413,0,0,16.93168519,2.404579615,83.63635532,1.061903734,120.3061425,0,12.55314714,0.161854156,38.78331964,4.098378326,1.04551061
LTU,Decile 6,130116.5577,288566.67,4782.527343,4154.245164,2767.534115,11.30406373,2.644842729,336.1950238,0,34.3869108,1122.981292,46.93304654,75.14740056,157.314888,8.053075493,643.515687,50.30072102,104.0390104,11.17810566,0.128068756,36.6914472,28.99939556,14.9855548,0,11.4321035,21.21850502,595.6315706,44.92621451,4450.682567,1116.065813,76.99154001,108.2156653,34.82581045,0,151.7709265,92.38845753,5.353741729,946.770861,32.64729212,70.8209589,101.730775,101.730775,40.64493749,24.52230602,16.12254049,0,0,50.51284145,7.923869257,42.58893507,178.3205377,178.3205377,25.93659067,13.91223473,12.63055224,22.1694737,11.74055946,87.81516262,199.8002063,28.61551818,48.65415153,34.72864589,8.470777061,250.6569698,81.82995099,125.0970717,39.38925986,0.531171874,14.8228132,3.104439861,0.443150859,0.443150859,0,23.02318402,22.8984556,0.124728412,5.266395708,0,5.266395708,0,0,0,0,0,0,0,0,0,1.173874691,4.129494364,159.3715387,36.10849696,0.087489769,56.8083339,53.27639087,36.9398479,6.600721228,4.614379099,0.528233461,0,23.27315979,0.110153828,71.51067061,7.543160425,114.9346826,0,26.22343983,0.735147254,42.45564799,4.159889032,1.245547505
LTU,Decile 7,118802.3255,289090.0274,5695.189155,4865.18587,3785.661315,14.15386611,4.855401616,565.5891999,1.354933582,32.52788515,806.1382652,45.55092421,91.27188851,128.5946874,5.575371766,637.1642315,20.34929675,154.3893246,4.024806213,0.113629106,21.687189,27.50503727,19.07270303,0,8.170775438,11.61804792,810.2144617,32.66943027,4647.916021,1062.258335,83.24199314,115.2198604,20.15975387,0,149.8040105,56.16256284,3.404381832,1058.411274,56.87159402,71.86944147,104.0716097,104.0716097,40.17146245,26.83771183,13.33375062,0,0,44.63827731,8.412889089,36.22551606,217.4851792,217.4851792,32.50228397,17.09071235,22.32924716,27.35960988,10.48593984,100.2449649,177.2877936,31.8656869,0.06948299,44.58775044,9.548956458,284.6750652,91.37504611,138.3454205,41.99583031,4.234444764,14.78685347,2.979210933,0.237148373,0.237148373,0,22.53374627,22.47914098,0.054584974,5.675519534,0,5.675519534,0,0,0,0,0,0,0,0,0,0.09526262,2.805522669,152.4208023,42.49993823,0,63.27884374,55.70061192,40.93546468,9.44122218,26.16711003,0,0,10.26751808,0.860985494,122.1331852,3.42324079,138.4184663,0,17.30858076,3.179441396,61.0498288,4.019581756,5.882510971
LTU,Decile 8,132770.8307,289012.614,6967.136866,5858.166593,5109.242706,27.97892165,10.19795626,497.7154734,0,44.05738633,829.514962,33.88462016,104.1357237,166.3365044,0.805494959,720.2845984,16.07933362,124.0118954,2.686999296,0.041480653,12.45818462,15.27735927,26.93072522,0.690786351,9.365364256,14.48058313,1085.124326,34.11636792,5211.687021,1188.513342,89.43898214,116.9631889,49.72523432,0,178.1753946,116.8362201,13.01141708,1087.365019,37.31502188,77.14678137,118.5414702,118.5414702,61.31025248,43.7555362,17.55471627,0,0,52.30631569,6.658069027,45.64831884,199.4642133,199.4642133,38.70139678,10.42376263,19.29772288,26.71286152,17.38771069,90.54315915,156.1657137,57.30693971,9.183580307,63.29174949,22.83029325,368.8293177,157.9406848,153.8031949,38.83540739,6.660647503,23.05422624,8.391780549,5.842608998,5.842608998,0,44.20557914,43.70918731,0.496274125,5.770668552,0,5.770668552,0.895688808,0,0,0,0,0,0,0,0,0.502682788,3.990536336,174.461049,50.3368814,1.515163016,70.31571708,70.10574879,39.77523028,23.42514781,10.07250877,0.246463615,0,7.77856737,0.360609227,160.3022734,5.562974558,133.8438841,0,33.20323215,2.543612094,56.69365482,5.938849686,5.762445761
LTU,Decile 9,135066.7107,288512.6588,9074.002349,7527.526836,6786.387848,53.09483895,27.07788817,1002.46253,0.848825119,42.80667725,699.6234626,36.4275562,131.2136088,205.0920659,1.522986224,960.2853222,20.94394337,67.61641942,3.214254169,0.006274936,10.99655095,37.76145818,53.80025388,0,10.42590591,44.40960296,1491.640004,44.5795989,6446.749769,1265.056838,99.55203526,142.5041013,44.8640261,0,303.6981047,147.3831615,21.29966265,1287.628586,60.37964446,90.71719746,124.1579706,124.1579706,45.26503674,34.23561157,11.02942517,0,0,44.59336008,7.953150534,36.64031836,275.242711,275.242711,54.43720734,13.39024122,40.06752462,55.95240695,14.24628918,165.5696476,203.1693631,95.75575612,4.189484096,81.91295419,23.44539188,442.2797634,107.3590957,283.6089163,38.10439725,5.495902031,37.4205491,4.732185162,1.466720629,1.466720629,0,49.79557892,49.16160961,0.633969313,14.71524773,0,14.71524773,0.472477632,0,0,0,0,0,0,0,0,0.753275936,14.27865702,210.2154151,68.78658844,0,77.18230469,97.16502088,58.24927521,37.11074085,60.63007431,0,0,26.31308858,0.951669712,244.4894472,10.07896712,174.4187095,0,26.75816322,1.676124476,68.66999227,6.797477551,6.866391806
LTU,Decile 10,152778.9989,289268.8867,16518.73982,13869.7741,11050.06798,117.1495615,57.07169115,3569.394117,12.5908577,76.9066915,688.3176949,15.80202639,131.6356679,138.5501685,3.847544371,1204.174574,71.2904424,77.22806755,5.312693104,0,27.92349595,592.800681,77.95908876,0,17.38904857,44.06284346,2587.513823,34.57783652,7893.830001,1411.803135,116.0755663,176.3686121,68.29775379,0,400.4808127,209.198911,18.25611081,1486.200672,62.81639513,104.8663671,140.8198014,140.8198014,48.04591156,38.77264006,9.2732715,1.059157683,1.059157683,41.79631527,5.050723759,36.74568845,312.4600021,312.4600021,85.1587548,25.40201342,56.42465303,44.67359086,32.21697555,143.5893257,171.0044866,55.42249217,2.447251498,217.2815197,58.3579467,523.1216129,204.7564404,255.2038751,43.17624728,3.09626917,85.00055306,12.0597332,3.785818759,3.785818759,0,55.79115815,52.35216598,3.438992165,27.97516753,0,27.97516753,0.031207783,0,0,0,0,0,0,0,0,0.28754241,10.53068531,242.818489,106.0548905,0,154.89723,131.9927154,68.16995952,110.8477953,12.3707415,0.732644921,0,61.51394119,7.039071417,380.3093726,12.43336807,245.7591586,0,31.85314153,6.73535063,97.37546163,6.902724405,6.912113439
LUX,Decile 1,18450.50855,57640.65331,10420.73735,6901.498347,6073.382309,224.3821683,12.27684736,780.5308211,8.138680828,406.2229738,714.9299873,40.83473469,78.0129046,209.4511841,96.99044297,2532.00687,41.96918117,1936.510406,296.3246766,41.96992139,116.0971227,65.14868547,,0,0,612.4205426,4765.776938,6.678357397,9599.569104,1086.119014,140.4709485,78.06151387,73.6797107,0,338.6828301,116.8952091,1483.137907,1612.088843,139.1017588,269.9235868,221.7052221,221.7052221,163.1070907,162.3093334,0.797757342,182.7134571,182.7134571,9.428415853,9.428415853,0,0,0,142.429527,12.50768238,83.47168068,15.1968177,32.79453977,88.77705758,158.8235279,70.36393445,7.718705091,415.7564563,77.82975584,281.6864252,187.3847718,94.30199001,0,0,85.35304943,42.85748582,13.45644142,13.45644142,0,17.59721525,17.56925048,0.027964774,44.30776927,0,44.30776927,10.2352784,10.0828361,0.152442304,5.989397061,5.989397061,0.104651003,0,0.055141394,0.049509609,1.340772111,19.18425579,375.4816356,56.4984938,8.274541237,94.44065728,88.02682095,61.82338592,78.44296791,0.247480953,5.186934777,4.793457134,1.635191435,2.184775758,334.8659734,110.4883662,255.2435279,0,16.18941116,62.09813801,453.6332083,11.50088184,35.61413879
LUX,Decile 2,17195.5242,57411.26194,14704.67182,11535.07421,10286.04894,133.5887142,6.013298541,459.0540202,0,578.9714992,794.1467223,25.87089097,53.09640356,458.7942386,142.8536151,2234.63932,41.49022426,1599.0271,132.5247644,38.95569264,68.21246684,37.95087508,,0,0,201.1385946,2721.777832,2.660109878,12058.86043,1277.313641,139.566481,77.74938609,57.78077293,0,531.2760844,149.2968268,1488.800404,1919.278662,157.6392083,297.7968478,255.4932528,255.4932528,210.4679372,209.3970108,1.070926426,122.9554535,122.9554535,10.3862731,10.3862731,0,0,0,252.3786021,33.82248597,105.4441131,37.05631697,60.60207599,151.4424593,176.4247153,102.6789073,44.37205174,664.0848064,128.5697112,325.4862294,227.8098243,97.36444198,0,0.312421727,224.6311033,97.48239981,11.4519917,11.4519917,0,15.84906553,15.59686033,0.252162508,44.57402981,0,44.57402981,5.034455296,5.014729341,0.019725956,12.39624222,12.39624222,6.189062211,0,5.745300108,0.443762102,0.614555617,31.71524157,390.7672685,86.41866376,12.26434525,135.7305613,120.2724335,67.98784924,161.3884652,5.85328802,4.042975587,18.49813152,0.666172624,2.866059624,636.4323789,83.76591537,331.1410246,0,78.85110132,57.0809462,562.0717496,14.86875184,59.79053227
LUX,Decile 3,16750.79146,57881.91718,18261.60881,14355.37785,12818.606,132.3239677,31.07569416,849.2896743,2.92072544,681.611636,1155.957062,119.0888092,180.1703015,539.1396011,150.2386598,2807.184614,111.7586161,1379.711733,45.64806588,84.43373185,43.54112954,68.4172549,,0,0,131.0293886,3330.333383,5.683989096,14693.84654,1404.838818,177.0714323,123.7994272,65.63173125,0,722.1476955,181.1204158,1137.493467,2855.622769,258.5822539,298.7634539,246.2726218,246.2726218,200.7748252,199.555587,1.219238268,191.168307,191.168307,7.963745928,7.963745928,0,0,0,249.5111583,26.16534079,115.1190489,43.63078315,82.01706206,136.2941974,188.4499844,132.7157238,17.57703319,1065.242134,242.6231737,411.2443896,267.7120033,143.4108406,0.121548478,0,273.5954004,111.2783303,13.5089631,13.5089631,0,27.41185598,26.98752148,0.4243345,66.71750875,0,66.71750875,12.10199644,12.10199644,0,11.12150135,11.12150135,1.008050453,0,0.936195159,0.071855294,1.939001627,24.29152217,458.3457471,97.75865262,6.046328305,188.2745818,161.8027549,92.18127277,282.4291781,14.58792477,15.33940533,17.17460798,2.392674888,6.927265748,697.7175234,180.7383348,348.0172434,0,65.74507801,126.2419968,710.8363556,21.09796587,75.37235011
LUX,Decile 4,18241.1294,57220.61695,21984.63898,16860.90996,16048.38799,114.6730687,35.15373214,285.3769785,42.89389718,777.4771025,1786.221066,211.2424296,62.69883647,777.934176,241.7027543,3469.888068,74.98565085,1245.634437,30.98316005,93.42900367,166.453287,104.0644531,,0,0,214.3744391,4455.883409,3.248082805,18712.38573,1752.308632,216.1006007,175.5776886,140.5464217,0,903.2067873,241.8569986,994.2344452,3731.359944,545.7975316,354.3613819,291.6893357,291.6893357,260.5236365,259.1203698,1.403304542,152.6649105,152.6649105,21.9724839,21.9724839,0,0,0,565.6264154,47.55986016,169.4323079,58.33692952,137.4889652,284.8894032,317.6510279,184.2905065,12.83093773,1296.214699,268.7503071,437.302811,244.8287326,192.0645271,0,0.409813584,248.1128912,195.5828757,17.73936003,17.73936003,0,21.64508198,18.93456862,2.710468447,100.5927559,0,100.5927559,10.46976486,10.10660791,0.36315695,15.70957754,15.70957754,1.078917411,0,0.707807451,0.37110996,1.396736262,41.09005402,467.060125,137.2732969,27.8264877,300.475777,216.272618,121.7852589,273.4275138,13.38813228,28.15722069,34.62348756,0.266480454,4.885854509,933.1119384,295.2840065,465.6627265,0,81.16960293,141.6422382,813.3965038,29.73659609,110.9459179
LUX,Decile 5,20054.77695,58032.94008,26252.24792,19835.31196,19745.0492,328.5498531,47.18516347,471.7058418,7.296606676,318.4097791,3441.141352,104.6409787,154.5067077,437.3240728,180.5037941,3746.616046,164.6276754,985.2937293,24.39801348,26.86321006,63.91972014,79.38217413,,0,0,132.9263516,5856.351933,31.36773924,19409.02139,1888.651975,214.3860219,174.1903744,97.18631129,0,899.2799478,235.8752542,1059.546664,3868.868629,389.2159504,358.0603395,308.8628455,308.8628455,250.0695487,249.4800575,0.589491214,220.1190621,220.1190621,17.8690129,17.8690129,0,0,0,372.0648547,28.61464436,153.3247208,43.91918734,115.7834085,293.4528593,368.2870673,187.4371475,14.93931595,1465.411297,224.6169617,477.492084,261.9535134,215.4186417,0,0.120368157,301.7878223,110.0305683,14.80410672,14.80410672,0,22.54530222,22.4002367,0.145065517,120.3137984,0,120.3137984,18.46788431,18.2811142,0.186770113,10.29632319,10.29632319,0.764053739,0,0.689409552,0.074644186,2.20698078,38.0574893,496.3111821,152.058932,56.24162275,300.0571604,239.549101,134.5234947,242.1861351,16.28625708,24.15983091,30.54429017,3.387285282,9.472700726,1097.976003,425.4427264,504.2264185,0,67.05352929,209.8426154,891.9027129,45.97884383,95.0219693
LUX,Decile 6,21800.12706,57716.43423,30104.71425,22787.23459,21186.6166,429.8639639,68.6371886,713.9518421,48.3219041,384.1428908,5389.909265,272.1563682,215.0746229,423.445629,86.73465869,4028.661755,189.597754,896.9552703,23.97052307,40.14819446,84.89083628,80.16083679,,0,0,187.3615967,6610.270715,10.21359976,23617.73873,2055.302666,246.475085,227.4744537,117.0740556,0,1115.200019,266.3842246,1010.217393,4638.484576,590.4886383,429.986272,322.2504827,322.2504827,258.9071627,258.8075427,0.099619973,263.8779149,263.8779149,26.1174941,26.1174941,0,0,0,702.3127591,67.37532744,214.22173,65.13388987,139.5550938,341.5927007,353.8927375,198.1551544,55.08475927,2165.979032,220.4768388,519.7093398,330.0318998,188.9451131,0.565501309,0.166687435,316.5136206,187.6253507,19.48195479,19.48195479,0,33.92002294,33.6302697,0.289753242,122.7442278,0,122.7442278,12.52557745,11.19576224,1.329815211,13.54058809,13.54058809,0.550223051,0,0.428391002,0.121832049,13.80439911,51.55115118,550.3727834,229.0143183,50.58558157,349.4400644,322.699015,179.8793435,454.5437755,49.64543171,21.2275317,60.33871508,0.052836892,11.35608131,1334.152485,419.0173993,634.6225572,0,140.2629366,194.805176,1072.922891,46.91416329,111.9004787
LUX,Decile 7,24215.27337,57604.72275,35333.01812,26631.15376,23355.46691,378.9030708,115.7502825,1383.006566,154.7191956,331.1140045,7380.523323,420.3612373,156.4412113,566.7512216,169.1362065,4711.131915,411.3890487,612.9924653,18.47443259,58.30540954,97.32279133,101.2638429,,0,0,179.3275921,8059.359056,9.33344821,25568.74496,2166.599887,276.13539,227.9779544,93.83708581,0,1215.290004,275.2683761,860.3211225,5439.353284,632.9627847,449.94007,379.9827563,379.9827563,326.9370802,325.6081703,1.328892224,234.6227905,234.6227905,34.36350133,34.36350133,0,0,0,858.6924114,57.98956913,198.991008,48.07073119,161.4932256,416.239812,432.320739,218.8297226,42.97307241,1365.114296,317.0293935,631.6646195,407.7188519,223.7314095,0,0.21431702,528.1140983,212.671511,25.47757457,25.47757457,0,42.5827391,38.03082281,4.551916285,168.1991436,0,168.1991436,22.88716046,22.61302916,0.2741313,11.91652226,11.91652226,9.582979315,0,2.413789139,7.169190176,5.978733255,50.36172643,632.0047627,227.7996639,53.41847808,407.1391665,353.8809291,213.7372211,603.2161499,36.13947094,5.756589055,133.178965,9.852652541,39.36482689,1543.492579,634.2955515,640.1505208,0,100.4929727,137.3999162,1159.17444,38.74843034,158.7311228
LUX,Decile 8,26792.76061,57527.17559,42465.98219,31733.12158,25540.32974,358.3757354,74.25016574,1028.183186,94.32116076,564.5444807,12492.80909,347.1270276,132.9270957,530.987329,64.99480013,4601.38286,853.2672392,444.7991705,14.17129659,36.49378115,53.20177687,193.5748806,,0,0,346.8823748,9964.467831,8.185000656,30533.59298,2367.918482,314.151837,258.4438753,114.8614943,0,1435.667016,327.1723599,1270.77327,6207.918788,790.9296487,494.5524715,416.7712266,416.7712266,322.1168864,321.958085,0.158801396,318.7652118,318.7652118,31.17665799,31.17665799,0,0,0,751.4032044,65.93459584,287.952825,67.15532576,207.0560277,474.0109812,526.9412516,306.9775299,46.41916672,2209.446605,486.3827043,806.4111342,454.8158592,349.6114953,0.937689752,1.046354925,543.8909658,266.3801735,38.86016836,38.86016836,0,46.96116657,42.9990677,3.962098868,208.3321075,0,208.3321075,38.64831267,34.37268683,4.275625837,17.91791991,17.91791991,5.318311084,0,3.537822351,1.780488733,4.802609582,50.54789616,717.2648038,273.4866712,230.7850745,493.7712464,386.8574236,222.5728703,527.4313956,13.02261709,21.96697353,42.46553216,2.953489982,52.82698808,2077.904781,632.7649362,716.5144803,0,170.0561979,244.162288,1370.003846,62.66608857,145.1464434
LUX,Decile 9,30075.04445,57710.63384,53432.11449,38905.8436,34710.82831,658.0401402,133.2161763,815.0173211,77.6040337,831.573567,13497.7374,708.7354192,30.4784362,177.0070584,86.26878718,5811.097834,1542.607453,444.9705204,1.180419231,29.8383779,80.71459636,264.3365933,,0,0,403.71931,13605.23508,9.676799204,34196.14984,2685.5093,329.4398432,317.0292527,109.7443448,0,1556.539169,375.0935436,1204.792189,7393.760184,742.8276138,573.6188746,447.5182144,447.5182144,416.9283485,416.5224891,0.406130285,338.4123669,338.4123669,20.00741649,20.00741649,0,0,0,845.9961718,83.92499885,269.9600091,82.13549361,174.0073592,651.6217467,493.9528503,274.5487786,20.4765231,2646.746258,272.671444,733.9344969,375.3576379,356.2740513,2.003967089,0.298771639,551.4917658,250.7310128,31.42517097,31.42517097,0,42.55326075,39.39931607,3.153799947,273.8788936,0,273.8788936,29.93898997,29.50525493,0.433735034,14.27018376,14.27018376,5.491187982,0,4.838849754,0.652338227,4.583355605,65.68012606,823.4022365,351.6016672,42.49914009,523.2318674,570.8250874,291.1525886,760.0404118,55.45063532,24.56966851,81.95758554,2.691100448,55.58468626,2417.365866,800.1231049,923.7844943,0,203.9660752,180.1079857,1444.662109,71.63522474,240.2613957
