# File: GCAMFAOSTAT_GDP.csv
# Title: FAO real and nominal GDP since 1970
# Units: 2015 million USD or nominal million USD
# Description:  Data is preprocessed and generated by gcamfaostat.
# Data source: FAOSTAT (main domain:MK FAO.udpate:2024-06-12T00:00:00)
# Date of CSV last update: 2024-07-24
# Column types: iicicccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,item_code,item,element_code,element,unit,area,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
137,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Mauritius,1271.514806,1328.371159,1435.077325,1604.842355,1733.601894,1755.425545,2143.886527,2284.260049,2371.765622,2455.169371,2208.148432,2338.039516,2466.563325,2476.02988,2594.256625,2772.648582,3042.760933,3352.001708,3579.060867,3742.281853,4009.861901,4175.357744,4434.549257,4657.73284,4855.147501,5069.59436,5329.931083,5639.511158,5982.008385,6138.122169,6641.62773,6863.980364,6980.458807,7388.077249,7708.000216,7845.069982,8226.757689,8697.91278,9166.483974,9470.350216,9884.881058,10287.93202,10647.61043,11153.58445,11580.18481,12007.29105,12471.26256,12961.95672,13478.99005,13868.69493,11844.22633,12246.8566,13311.19847,13924.17916
138,22008,Gross Domestic Product,6110,Value US$,million USD,Mexico,47470.23995,52357.52,60340.76879,73821.804,96133.59903,117540,118702.9564,109419.5982,137121.2346,179652.8451,248867.9328,319391.6687,221968.6641,190227.0743,224385.9755,235744.7064,165403.017,179228.3685,219484.1087,267224.1449,314837.9444,376845.5243,435758.5021,530160.8201,553618.3026,380157.4696,432157.9213,523449.5305,557461.1177,631249.3928,742061.3035,796064.6193,810666.0884,765549.9559,819459.2516,917571.8816,1020265.089,1102355.589,1161553.495,943437.415,1105424.21,1229013.703,1255110.393,1327436.325,1364507.718,1213294.493,1112233.478,1190721.497,1256300.205,1305211.113,1120832.395,1313069.742,1463323.889,1809417.994
138,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Mexico,291570.1911,303732.7913,329513.18,357222.2036,379051.2109,400320.0759,417288.7421,431655.0276,467265.7643,510042.8427,552499.3898,601086.3628,596836.2695,571197.0315,591757.6887,608162.8064,585332.8619,596195.1588,603620.4002,628962.1542,660839.8834,688742.2001,713734.3045,737325.9772,769725.0237,724231.9686,769266.8643,824645.4332,875650.4042,899774.839,945027.071,940766.4613,938540.7206,949667.5421,983527.3781,1004311.742,1052569.057,1074440.01,1084575.545,1016298.797,1066822.41,1103564.255,1142776.219,1152513.833,1181370.054,1213294.493,1234800.056,1257912.161,1282719.222,1279495.29,1169144.505,1236244.144,1285063.425,1308413.028
140,22008,Gross Domestic Product,6110,Value US$,million USD,Monaco,284.114525,317.65239,389.44139,506.065755,546.49149,690.613533,712.572704,785.229681,969.743582,1175.054315,1342.200433,1178.080461,1119.363398,1071.550223,1015.680077,1058.638847,1476.521717,1787.826153,1949.867581,1962.019601,2428.955095,2429.120383,2682.088163,2531.820765,2667.877461,3064.085414,3073.211085,2780.626557,2876.820238,2856.637184,2607.153342,2634.339955,2859.987288,3522.288922,4049.413357,4202.975924,4582.712172,5868.093275,6476.75815,5452.402869,5362.349544,6080.728935,5743.13411,6553.688632,7059.916441,6259.130741,6461.253351,6431.274938,7182.447233,7383.941919,6739.64236,8626.079903,8772.072494,9617.246662
140,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Monaco,1756.71979,1850.11959,1933.585405,2056.263292,2144.701512,2124.11485,2216.657414,2293.449341,2384.695227,2469.351649,2508.33642,2535.151034,2598.666621,2630.912563,2670.737255,2714.077481,2777.512973,2848.670086,2983.786559,3113.398101,3204.431843,3238.019923,3289.806958,3269.125048,3346.222204,3416.716907,3464.994902,3545.947456,3673.199434,3798.873318,3947.92854,4026.244443,4071.963717,4105.482524,4221.657537,4291.872989,4541.796683,5196.075185,5225.715893,4605.762753,4700.881888,5030.994642,5081.919273,5568.507491,5968.811011,6259.130741,6444.657923,6248.474706,6609.658215,7077.850751,6156.944972,7503.306978,8335.935918,8539.158937
141,22008,Gross Domestic Product,6110,Value US$,million USD,Mongolia,202.12273,222.321668,240.301927,276.045127,313.582987,364.939869,400.055195,457.992987,527.068298,595.137575,690.705951,819.390667,942.49603,1036.141236,1137.008806,1239.580963,1383.744976,1468.185739,1597.567923,1729.600288,1749.191976,1651.136154,1532.4442,1519.057333,1584.610498,1720.998478,1642.310022,1468.179932,1354.162067,1261.411054,1318.230619,1470.24037,1619.300885,1849.734484,2309.762218,2925.959124,3958.584962,4910.467662,6520.09735,5314.958099,7189.48318,10409.8263,12292.75623,12582.09462,12226.53982,11619.90229,11181.35065,11480.84757,13178.09472,14206.35902,13312.98142,15286.44174,17146.4717,
141,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Mongolia,1313.365155,1374.918125,1424.535462,1551.409573,1616.879213,1722.165234,1789.398304,1928.709233,2073.737386,2162.168734,2301.479664,2494.255874,2702.053139,2858.561911,3027.613391,3199.557061,3501.157609,3625.166518,3810.227382,3969.508328,3869.619491,3533.21239,3206.161797,3104.565213,3170.828515,3373.014077,3448.404107,3582.778539,3702.44107,3816.119674,3859.854776,3973.825115,4161.905402,4453.431667,4926.626861,5283.987891,5736.098302,6323.934594,6886.788042,6799.422322,7232.225443,8482.74808,9527.784453,10637.68157,11476.44987,11619.90229,11793.01379,12457.7714,13422.61093,14174.57837,13528.53623,13749.96721,14441.96315,15091.8515
142,22008,Gross Domestic Product,6110,Value US$,million USD,Montserrat,7.791209,8.998845,10.425107,11.608323,12.707728,14.384632,12.595102,13.880976,15.875462,19.204794,28.314703,33.294153,36.825668,39.10461,41.710103,43.602254,46.271959,50.057624,56.661724,63.687848,75.416273,64.346946,67.354529,67.147859,73.12222,68.847081,54.922701,44.00647,39.293374,37.029422,35.940741,35.933333,39.833333,41.3,44.088889,48.874074,51.607407,54.07037,57.403704,59.403704,55.511111,63.7,63.440741,59.485185,58.955556,61.381481,62.837037,59.666667,62.092593,67.288889,66.848148,70.544444,72.262963,74.741126
142,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Montserrat,64.637457,66.147337,67.286201,69.141696,71.839053,75.203617,74.242549,73.28148,79.215494,86.988819,94.543006,98.409809,103.562508,97.419041,100.558085,106.499866,109.311272,113.27147,123.671156,127.623503,136.361437,126.816551,127.062312,123.819274,131.099554,119.528449,88.203792,68.699479,56.723771,52.49174,51.164685,51.003282,52.177487,52.431697,54.90923,56.628169,56.224662,56.470802,58.859563,59.767454,55.643612,58.97658,59.081492,59.706928,60.671309,61.381481,62.192531,59.840085,62.228846,65.90883,74.87879,78.982456,80.971745,81.631085
143,22008,Gross Domestic Product,6110,Value US$,million USD,Morocco,4644.86741,4970.74725,5969.547339,7327.133333,9011.698026,10548.7455,11253.90017,12973.19337,15540.25511,18681.22837,22097.08925,17939.50456,18109.35774,16368.17686,14970.41767,15111.21836,19896.93957,21958.66394,25922.78414,26824.56871,30319.69728,32682.60499,33403.91896,31467.87735,35636.25668,38727.70238,43017.35444,39231.48363,42052.86795,41750.59442,38900.80439,39639.35771,42468.91088,52351.22275,59838.11718,62544.74203,68971.57635,79040.97327,93556.98792,95018.20823,96427.66057,106052.3069,103970.8693,114310.5436,119130.8458,110413.8207,111572.9466,118540.5747,127341.1419,128920.2651,121353.6409,141817.7967,130912.5557,141398.5754
143,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Morocco,15811.99852,16457.55298,17103.10745,17715.9756,18704.73624,20118.41879,22292.05786,23640.36782,24171.52022,25331.88394,26402.36032,25671.83206,28141.37393,27984.57762,29196.18547,31042.10565,33557.9737,32724.10242,36173.62122,37071.63645,38511.31165,41187.53956,39526.92411,39126.70153,43179.45849,40338.48755,45266.73808,44258.25273,47655.03096,47907.32485,48670.28142,52345.8377,54081.64448,57497.96414,60258.93957,62053.75956,66869.03956,68678.39438,73572.13672,81078.97809,85253.2151,91629.11177,94798.88276,100593.4209,105816.5336,110413.8207,114510.8996,121469.5412,125117.1302,129943.2831,121600.8802,131541.5401,136386.5011,140434.4524
144,22008,Gross Domestic Product,6110,Value US$,million USD,Mozambique,4027.052622,4483.334286,5019.30413,5910.38364,6180.776798,6399.337058,5827.541942,5898.603031,6163.7345,6480.333467,6379.055316,6146.681424,6454.369807,6000.750361,6805.07804,9020.655957,10945.47199,3928.845303,3387.349438,3704.063519,4114.518243,3854.857811,2798.696343,2883.162141,2958.108014,3061.64606,4030.128291,4873.663631,5551.117994,6285.219852,5930.665744,5650.154112,5950.769512,6583.526722,7937.255743,8868.5049,9509.835476,10811.45582,12920.34071,12263.89481,11411.89479,14619.28002,16688.11386,17198.07301,17978.24676,16208.98571,12069.05129,13264.64066,15017.35884,15512.75909,14235.42051,16168.05639,18406.83586,20814.79254
144,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Mozambique,1958.390914,2104.956996,2207.695299,2309.516496,2454.083333,2505.207884,2645.945979,2641.184806,2669.544374,2751.628924,2867.965862,2904.734655,2794.428276,2426.740345,2500.277931,2279.665172,2316.433965,2455.614721,2597.779595,2799.553977,2861.192686,3037.102915,2806.992341,3114.089513,3314.6426,3385.008941,3747.066485,4189.780364,4624.228431,5170.672881,5210.292385,5879.902595,6448.40129,6913.827607,7481.086763,7953.294739,8741.520135,9410.18995,10057.42558,10653.72752,11365.36768,12176.17965,13149.60472,14013.71967,15093.13602,16208.98571,16970.32019,17418.03243,18025.03994,18442.82565,18217.91116,18651.0297,19464.18276,20437.58654
145,22008,Gross Domestic Product,6110,Value US$,million USD,Micronesia (Federated States of),21.089254,23.10129,26.619824,36.928568,48.884465,48.909927,49.645931,50.168092,56.903692,63.917856,68.070677,81.1,84.9,89.2,89.8,108.1,119,124.2,137.3,144.5,157.9,175.9,189.1,206.6,213.7,221.853824,218.71907,206.731873,219.578627,220.570491,233.186891,239.906225,241.473786,244.921665,240.564,250.644,253.372,256.787151,263.145105,280.284568,296.944122,311.301557,327.248655,317.21435,319.271156,316.489947,332.265162,366.666809,401.932279,412,408,404.0289,427.094119,460.413518
145,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Micronesia (Federated States of),102.587473,104.948601,106.068313,142.057299,163.830817,163.952523,164.536723,168.528737,178.03411,181.807052,168.723468,185.129675,180.277307,183.756653,176.493674,205.704571,222.118453,226.540576,239.912552,241.954946,251.699364,266.595566,277.374054,296.201593,299.988687,312.719449,302.933166,284.488903,293.079506,297.206193,310.945423,316.118868,318.092062,323.934527,314.834,321.320079,320.266549,314.678322,307.099215,310.456208,317.470574,327.593299,321.477818,309.648121,302.50832,316.489947,319.338948,327.904191,328.598228,332.458573,326.589299,316.177021,314.218068,323.141861
146,22008,Gross Domestic Product,6110,Value US$,million USD,Republic of Moldova,1846.937733,1941.387088,2198.012049,2632.58782,2627.540972,2923.189557,2934.092711,3146.677777,3580.154901,3842.133025,4005.864151,3864.498872,4090.708091,4231.760283,3998.306231,3895.408014,3627.484841,3411.180109,3340.048898,3332.659912,8135.354805,4065.35808,2950.183683,2984.805186,2105.959714,2120.549043,2032.467727,2314.646036,2038.497959,1406.269475,1546.243281,1777.301207,1994.845703,2377.045542,3117.982423,3586.531476,4090.547267,5282.149587,7266.815625,6528.290074,6974.982393,8414.351672,8709.138748,9496.717702,9402.090103,7797.667138,7980.917249,9514.404073,11252.35361,11736.79715,11530.74609,13691.86913,14510.49097,17074.13064
146,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Republic of Moldova,3197.18723,3363.718887,3458.564731,3725.456524,3904.119626,4006.68548,4253.725818,4473.19469,4701.486431,4859.195218,5097.412686,5367.613056,5777.876474,6046.973985,6291.808606,6380.037298,6478.191718,6612.740473,6956.832373,7429.958734,19415.87411,9374.439011,6651.344582,6573.584312,4541.087928,4478.634429,4215.422216,4284.85679,4004.534013,3869.651547,3951.213011,4193.87376,4521.399986,4820.868649,5175.84266,5564.103043,5830.326025,6005.144222,6475.802612,6087.928748,6519.810722,6899.144121,6858.457525,7478.727204,7852.635588,7797.667138,8156.359827,8498.92694,8847.382944,9165.88873,8405.119966,9573.431641,9004.000404,9185.160893
147,22008,Gross Domestic Product,6110,Value US$,million USD,Namibia,605.128249,676.103456,677.27358,858.521041,1048.790564,1118.543627,1073.800791,1193.853054,1375.59884,1699.547925,2421.991155,2249.908725,2118.710574,2297.400688,1951.259377,1608.237351,1809.048791,2300.06784,2495.095295,2535.135314,2789.922033,2996.869295,3429.521483,3251.189247,3666.503185,3978.514201,3989.163051,4154.99025,3873.109745,3868.551624,3922.231971,3557.341283,3349.169934,4926.439269,6609.2065,7268.650396,7996.522078,8850.862287,8597.552819,8990.690955,11445.50887,12590.43842,13016.32264,12161.82986,12424.23773,11335.16123,10722.01898,12887.50105,13682.01917,12541.67601,10583.7483,12446.29079,12607.43701,12128.49898
147,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Namibia,2450.13924,2578.640896,2629.672655,2733.273273,2928.177699,2993.965628,3037.926721,3039.156402,3126.156328,3244.820537,3477.739207,3511.523687,3497.544636,3433.768646,3425.634339,3441.535149,3605.60241,3733.737196,3764.09804,3834.060388,3912.561239,4232.045826,4536.302098,4464.649427,4541.882485,4718.97113,4869.568801,5075.069492,5242.119743,5418.741357,5607.97374,5674.032796,5945.743006,6197.830278,6958.276045,7134.269119,7638.88848,8049.405722,8262.699841,8287.155032,8787.637,9235.045312,9702.493946,10247.26178,10871.57816,11335.16123,11338.99189,11222.512,11341.46428,11246.29185,10335.18429,10699.46518,11187.39153,11498.40101
148,22008,Gross Domestic Product,6110,Value US$,million USD,Nauru,15.348249,16.836297,19.837442,25.687472,33.416569,33.584876,34.116149,34.151781,37.011986,38.188129,41.90687,44.687771,42.460541,40.728537,40.088939,33.043153,33.338727,37.08001,43.08227,45.583799,49.240679,45.542527,42.651895,36.808648,36.687951,34.855303,33.747506,30.924695,23.998442,24.577402,21.716446,19.036854,19.063036,24.101093,27.622674,26.293013,25.392074,23.111569,41.545798,54.243181,59.277212,87.909825,120.537585,118.178364,132.826895,104.353153,118.168204,128.743386,138.20362,133.16803,135.650886,155.015921,147.95222,151.927214
148,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Nauru,176.374169,181.486176,186.746348,192.158982,197.728493,203.459431,197.728493,192.158982,186.746348,181.486176,176.374169,171.406155,166.578077,161.885994,157.326075,152.894597,148.587943,144.402596,140.33514,136.382253,132.54071,107.366281,89.908183,75.417313,72.501607,66.75695,58.839951,53.57158,47.256592,44.152675,41.12546,38.344949,34.521461,34.61973,33.125944,29.126375,23.369033,23.45395,45.871918,37.541605,40.791914,46.319584,51.732475,56.950133,76.435896,104.353153,107.283796,110.502309,104.424682,110.376889,111.480658,112.261023,113.944938,115.106037
149,22008,Gross Domestic Product,6110,Value US$,million USD,Nepal,1040.760767,1060.93933,1230.799317,1144.162554,1457.682046,1616.818498,1493.848444,1484.057785,1749.146233,1987.385688,2089.013873,2374.579869,2511.868658,2491.862427,2569.210292,2740.969753,2818.322676,3142.208817,3545.091543,3524.780268,3780.186252,3468.572521,3756.77067,3787.172382,4330.701346,4534.418924,4713.497173,5191.233802,4895.254796,5380.887241,5730.380115,5890.90618,5979.106917,6640.050345,7583.936379,8712.956962,9612.268933,11874.96735,12840.24955,14179.39334,18364.61113,21064.87117,20639.06074,20961.66197,22430.48921,23667.15789,24288.43149,29443.01418,31731.89006,34268.25439,32858.99275,36844.15354,39406.69288,42015.07312
149,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Nepal,3571.794434,3529.159539,3639.112689,3621.72214,3851.165194,3907.26374,4079.154107,4202.236098,4387.330663,4491.313724,4387.094873,4753.039797,4932.711209,4785.814503,5249.140389,5571.700089,5826.08449,5924.872227,6381.018021,6657.169212,6965.731391,7409.199825,7713.576083,8010.298085,8668.683664,8969.352392,9448.109076,9945.11736,10237.75682,10696.78868,11350.94079,11989.82868,12165.91506,12816.25953,13597.14025,14259.76374,14938.1216,15655.85718,16835.3827,17835.63206,18946.52531,19814.8574,20740.25008,21471.37566,22762.12372,23667.15789,23769.6636,25903.5327,27877.99739,29733.85128,29029.2716,30433.75125,32142.0565,33555.0213
150,22008,Gross Domestic Product,6110,Value US$,million USD,Netherlands (Kingdom of the),38165.07967,44579.63755,54706.2717,72268.37971,85467.49709,100644.0612,109808.6564,128274.401,156893.5807,179673.4847,195159.0125,164138.2187,158481.1351,153440.0802,143909.0054,143847.1963,200866.9967,245040.2906,261900.4598,258323.6267,318327.6985,327493.4788,362982.3252,353546.6715,379140.4687,452286.986,450474.5375,416790.2932,438018.541,446885.5858,416442.4663,431209.5641,471635.4185,578770.006,657200.1515,685075.6106,733303.2954,847438.025,948032.7737,868024.955,846554.8949,904085.9808,838971.307,876923.5189,890981.3111,765264.9498,783528.1817,833869.6417,914043.4382,910194.3476,909793.4667,1029678.338,1008027.491,1107418.951
150,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Netherlands (Kingdom of the),274300.1692,286179.5017,293352.6742,310320.9791,323528.0018,323926.005,339434.4585,345955.9386,354019.3014,361177.2829,372919.1714,369996.9335,365406.1715,372969.926,384389.0681,394306.9972,405296.238,413123.5156,427340.0001,446229.5098,464895.858,476234.8457,484359.7778,490451.166,504973.8384,520708.7147,538926.9698,562257.4061,588480.6258,618105.0239,644038.5009,659024.9876,660456.8749,661484.8489,674614.9641,688450.4812,712277.6763,739150.7913,755192.7646,727500.7225,737268.7771,748705.4737,740990.8052,740027.0262,750559.8334,765264.9498,782037.3667,804801.712,823802.3971,839912.5814,807272.8736,857258.0564,894368.0574,903615.8232
151,22008,Gross Domestic Product,6110,Value US$,million USD,Netherlands Antilles (former),224.21856,244.050294,278.185902,312.899699,394.215577,467.922953,523.560134,591.0856,719.479094,851.676838,943.448968,1086.494839,1161.801257,1155.98983,1167.612684,1189.889823,1543.781557,1613.760832,1673.085823,1878.236153,1980.288633,2076.591133,2176.850436,2319.904085,2492.785944,2571.313266,2691.843575,2777.219433,2807.531166,2788.48048,2856.513684,2899.046085,2934.006155,3019.647712,3103.576389,3052.592078,3215.403913,3400.407677,3686.741319,3726.170738,3845.288682,3869.893299,4008.770465,,,,,,,,,,,
151,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Netherlands Antilles (former),1463.090658,1557.529072,1630.824558,1697.072401,1790.101286,1836.615729,1952.197072,2664.009001,2843.01913,2979.743401,3237.68713,3275.801415,3215.074186,3197.566962,3139.028462,3073.108763,2904.08771,2938.936719,2983.020869,3215.696587,3263.932092,3322.682769,3428.974061,3585.786052,3781.174563,3840.856341,3894.218436,3941.817149,3819.078791,3750.014565,3674.452109,3726.235939,3741.140883,3804.740278,3850.397161,3892.75153,3982.284815,4133.611638,4216.283871,4207.851303,4196.651945,4203.416697,4213.833861,,,,,,,,,,,
